X,Y,Z
48,172,-172
42,162,-180
50,152,-180
52,146,-188
54,146,-190
52,142,-204
62,130,-214
50,142,-214
50,150,-188
54,154,-202
56,152,-192
60,154,-172
48,164,-174
52,154,-174
48,144,-186
52,152,-184
54,148,-192
64,144,-188
60,136,-194
46,154,-192
50,156,-176
50,150,-188
50,142,-198
70,130,-220
54,146,-214
50,156,-204
50,152,-192
54,152,-198
46,166,-182
30,166,-192
54,152,-206
52,152,-196
54,146,-190
54,158,-190
50,150,-194
56,146,-194
52,162,-200
48,166,-200
62,142,-170
36,160,-204
56,152,-172
62,134,-208
56,154,-178
48,160,-176
48,152,-204
50,158,-188
54,150,-190
50,150,-204
50,146,-190
50,152,-192
54,146,-192
56,148,-196
48,148,-194
46,164,-202
62,132,-170
48,136,-206
36,164,-202
62,138,-206
50,144,-214
54,160,-190
50,154,-192
54,152,-210
54,150,-178
54,150,-198
54,156,-200
46,158,-190
50,160,-190
50,152,-196
56,148,-192
48,140,-194
46,168,-206
60,172,-186
64,136,-172
46,128,-212
36,162,-202
48,170,-186
58,148,-204
50,146,-218
50,160,-182
46,160,-190
50,154,-206
50,146,-178
52,146,-192
56,148,-202
46,154,-188
56,158,-200
56,148,-194
50,146,-198
64,132,-178
66,130,-192
38,162,-208
64,144,-186
50,148,-210
50,156,-198
48,152,-200
48,152,-188
52,152,-204
50,150,-188
52,152,-194
52,150,-192
48,162,-204
48,168,-186
62,140,-172
38,160,-194
56,146,-174
50,146,-208
50,152,-178
50,152,-204
48,152,-204
50,154,-180
50,154,-200
52,148,-200
56,156,-192
52,150,-192
54,150,-190
56,146,-192
52,142,-198
48,164,-204
60,148,-180
64,134,-176
46,152,-216
44,162,-198
60,144,-180
58,138,-210
56,156,-214
54,162,-190
52,154,-192
52,152,-208
52,154,-182
54,152,-198
52,144,-188
56,152,-198
48,156,-198
52,144,-202
70,132,-182
46,152,-212
46,158,-172
52,160,-186
48,152,-186
50,158,-208
52,160,-192
48,156,-194
48,152,-186
46,152,-192
54,144,-196
54,148,-200
42,172,-182
64,140,-172
42,138,-218
60,136,-174
52,144,-210
50,162,-194
48,156,-190
52,152,-210
54,154,-186
50,144,-206
48,146,-192
56,150,-192
56,154,-198
56,158,-192
54,142,-196
42,162,-194
62,144,-174
70,130,-186
38,162,-200
60,152,-182
56,138,-208
54,148,-218
54,156,-182
48,152,-182
54,152,-212
52,158,-178
56,152,-196
52,150,-196
42,154,-184
56,152,-192
56,150,-194
62,144,-196
52,148,-194
46,162,-176
64,134,-172
38,146,-222
46,164,-208
64,142,-178
62,140,-208
54,152,-196
50,152,-186
48,156,-208
50,158,-182
52,148,-194
54,150,-192
50,152,-194
56,148,-192
46,152,-192
48,166,-200
64,144,-178
70,134,-182
40,158,-208
60,140,-200
54,142,-206
54,154,-182
48,154,-180
50,154,-202
56,160,-188
52,152,-180
50,152,-202
52,154,-202
52,146,-188
52,154,-190
54,148,-192
52,148,-192
48,142,-196
48,160,-204
56,156,-180
72,136,-168
42,156,-216
46,160,-198
60,142,-176
52,146,-204
50,154,-194
54,154,-180
52,150,-204
50,156,-200
52,150,-194
52,148,-202
50,154,-190
46,156,-180
54,152,-200
56,146,-190
44,162,-202
48,164,-202
64,142,-184
54,130,-214
36,158,-202
56,148,-198
54,156,-186
50,154,-180
52,152,-204
46,152,-180
52,152,-192
46,158,-188
38,152,-222
52,154,-200
54,156,-206
50,156,-192
58,148,-192
66,134,-186
50,148,-208
54,150,-206
56,150,-200
48,160,-192
48,158,-182
38,168,-174
50,156,-180
50,148,-182
50,152,-192
52,142,-196
70,132,-222
56,134,-214
54,154,-210
50,150,-202
54,152,-192
46,164,-178
40,162,-168
52,160,-178
52,152,-180
50,154,-188
48,144,-200
40,160,-224
48,160,-210
50,150,-186
56,152,-188
48,150,-194
64,134,-210
60,138,-210
54,150,-204
54,150,-196
56,152,-196
42,164,-184
34,162,-206
50,160,-192
50,158,-204
48,152,-204
56,150,-194
48,162,-178
32,166,-190
48,160,-182
50,152,-206
48,150,-210
48,152,-192
42,160,-184
38,156,-182
56,152,-186
50,148,-200
52,154,-202
56,146,-196
64,154,-170
56,154,-180
52,150,-178
54,154,-178
50,152,-190
48,156,-200
38,162,-180
52,154,-184
50,154,-190
48,154,-188
56,144,-196
64,134,-194
60,140,-208
50,152,-194
50,152,-182
52,152,-182
50,148,-198
68,130,-212
60,138,-210
52,150,-208
52,150,-202
48,148,-192
44,164,-172
34,164,-184
52,154,-188
54,152,-190
50,144,-196
50,152,-196
62,168,-174
52,164,-176
48,164,-186
54,154,-192
50,152,-188
50,144,-198
64,142,-186
60,142,-178
46,156,-190
52,150,-188
56,150,-186
52,152,-204
62,168,-176
56,150,-176
48,152,-182
46,164,-188
52,150,-186
56,144,-198
60,158,-174
52,154,-182
50,156,-180
46,164,-186
50,154,-186
54,148,-196
64,138,-218
58,138,-210
52,150,-210
48,150,-202
54,148,-196
38,166,-178
44,166,-172
54,160,-182
54,154,-188
48,152,-192
56,146,-194
64,152,-166
64,144,-178
48,152,-178
46,160,-188
56,152,-182
48,146,-198
60,130,-216
54,150,-206
50,152,-206
50,152,-198
56,152,-202
62,158,-172
58,154,-176
52,150,-180
46,152,-174
54,146,-184
48,166,-180
36,160,-182
50,158,-188
54,150,-180
54,150,-186
52,142,-194
70,132,-218
52,156,-206
50,152,-192
50,150,-186
56,146,-194
64,130,-204
58,138,-202
48,152,-204
46,150,-206
52,152,-192
46,166,-200
44,142,-222
48,158,-212
54,150,-188
54,156,-180
52,146,-194
70,130,-214
52,146,-206
48,156,-210
48,152,-204
56,150,-192
64,152,-168
64,142,-176
48,152,-178
50,150,-178
56,146,-180
50,144,-196
54,132,-210
54,142,-216
48,150,-206
48,150,-206
52,148,-194
46,162,-178
34,158,-186
54,156,-188
54,150,-188
56,148,-202
52,152,-198
46,166,-178
44,166,-180
50,158,-186
48,148,-182
54,150,-186
50,144,-194
52,134,-214
50,142,-208
50,150,-212
54,148,-210
50,150,-198
46,164,-178
46,144,-222
56,156,-208
52,152,-202
50,154,-196
48,154,-192
46,166,-190
52,132,-220
54,150,-206
50,154,-212
52,156,-198
56,154,-192
46,164,-200
46,160,-184
52,156,-186
56,152,-184
44,152,-200
60,148,-192
64,150,-168
56,142,-176
50,154,-174
50,148,-184
54,146,-186
54,146,-196
64,134,-202
64,140,-208
52,152,-202
52,150,-184
52,152,-192
48,162,-202
34,154,-216
56,142,-212
50,148,-202
48,150,-202
56,158,-192
60,156,-174
50,166,-182
48,152,-182
52,146,-190
52,152,-192
48,160,-200
46,136,-222
58,142,-206
54,152,-208
50,152,-200
52,158,-192
42,168,-180
42,160,-174
50,162,-186
54,154,-182
50,148,-188
50,152,-192
48,156,-206
66,134,-206
60,142,-192
46,156,-178
52,144,-188
52,148,-192
54,148,-202
46,164,-178
38,160,-180
54,160,-188
58,148,-188
54,150,-186
60,148,-198
60,134,-210
52,142,-214
50,146,-210
52,148,-192
46,156,-192
52,146,-202
56,132,-222
52,146,-208
48,150,-204
50,156,-190
54,150,-190
52,150,-208
50,130,-216
54,146,-212
50,154,-208
54,148,-176
50,154,-198
52,162,-204
40,142,-224
58,140,-208
52,150,-198
48,150,-202
52,156,-196
48,172,-176
44,162,-174
54,164,-186
52,158,-190
52,146,-194
56,144,-198
64,150,-172
60,140,-208
50,148,-208
52,148,-206
54,152,-192
44,170,-176
44,162,-178
50,156,-180
50,150,-186
56,154,-186
50,144,-198
62,136,-208
62,140,-200
48,154,-204
50,156,-186
54,158,-190
48,148,-196
64,130,-208
56,142,-192
50,154,-192
50,152,-194
52,156,-192
48,160,-180
48,164,-180
52,152,-176
50,152,-186
56,150,-190
50,140,-204
70,134,-214
50,144,-206
52,150,-210
54,158,-202
52,152,-192
40,166,-178
46,162,-180
56,154,-194
52,150,-186
50,150,-192
54,146,-196
62,144,-188
64,142,-194
52,152,-178
46,162,-188
54,152,-190
50,144,-198
64,134,-192
62,142,-206
52,152,-210
50,150,-208
54,154,-192
62,172,-172
52,150,-176
46,152,-178
50,148,-188
48,154,-186
56,144,-202
48,142,-218
56,142,-212
52,150,-202
54,152,-192
54,154,-194
46,166,-202
38,156,-220
48,158,-214
48,152,-202
54,148,-206
54,154,-192
46,160,-200
50,134,-220
54,144,-210
48,152,-200
50,150,-196
48,156,-192
42,164,-180
42,160,-176
56,152,-184
54,148,-186
52,156,-186
52,144,-196
66,134,-210
56,136,-200
54,150,-198
54,146,-178
56,150,-192
46,166,-200
38,146,-222
50,160,-210
48,150,-208
50,148,-204
54,154,-192
46,166,-176
46,168,-182
54,162,-184
54,150,-184
54,150,-186
48,150,-198
66,136,-208
62,142,-194
52,150,-206
50,156,-208
48,152,-190
52,150,-200
56,128,-204
60,140,-208
52,152,-206
50,154,-190
48,148,-186
50,146,-196
62,128,-216
50,142,-204
54,152,-208
50,152,-202
50,150,-184
50,140,-208
42,140,-220
50,146,-212
46,156,-208
48,156,-200
48,148,-196
68,136,-208
50,142,-210
46,158,-200
54,150,-192
54,146,-196
66,138,-192
60,140,-192
52,154,-202
52,150,-202
54,156,-190
50,168,-176
52,158,-180
54,160,-180
50,152,-186
54,150,-186
56,144,-204
66,134,-208
64,134,-218
52,152,-208
50,152,-176
54,152,-196
44,162,-204
40,152,-216
48,144,-208
46,154,-204
52,156,-206
56,146,-194
58,152,-166
44,162,-178
50,158,-178
50,146,-184
52,152,-194
46,146,-202
48,134,-222
52,146,-214
48,158,-208
50,154,-176
54,148,-182
50,146,-202
40,144,-224
52,152,-210
52,150,-204
48,148,-200
48,154,-192
46,168,-192
62,138,-214
54,142,-216
54,150,-204
48,154,-212
54,158,-192
46,178,-182
32,164,-216
52,146,-204
48,138,-196
48,140,-204
58,146,-200
58,176,-178
44,174,-178
56,174,-182
56,150,-192
54,142,-184
50,134,-202
64,128,-216
60,146,-212
50,160,-200
54,156,-180
54,146,-186
52,130,-198
64,130,-208
60,142,-204
46,158,-208
56,158,-178
54,146,-192
54,134,-204
42,142,-220
54,146,-212
50,154,-206
50,152,-206
52,152,-194
46,168,-176
42,166,-178
50,150,-178
44,152,-178
48,146,-190
52,144,-204
62,130,-202
60,142,-194
56,152,-200
46,160,-184
56,150,-180
50,142,-202
60,144,-170
56,156,-184
50,154,-182
50,150,-188
54,156,-192
54,146,-200
64,168,-176
44,168,-180
50,152,-174
56,148,-190
50,148,-188
50,148,-200
30,158,-216
50,154,-214
46,152,-202
50,156,-194
56,150,-198
62,170,-166
48,162,-176
50,164,-188
54,152,-184
56,156,-198
56,150,-194
62,156,-168
50,156,-178
50,162,-180
56,148,-184
54,148,-186
54,146,-196
66,132,-212
62,138,-206
52,148,-204
50,152,-178
46,154,-198
50,142,-200
56,134,-218
50,144,-218
54,146,-204
52,154,-200
60,150,-194
64,134,-198
58,142,-188
48,150,-204
54,148,-198
50,152,-194
46,166,-198
68,132,-218
50,148,-212
48,152,-210
50,150,-184
50,156,-196
44,158,-184
50,134,-218
56,146,-218
52,154,-210
48,152,-202
54,146,-196
58,170,-168
66,142,-176
54,148,-194
54,152,-192
52,150,-190
52,142,-204
68,134,-218
52,152,-212
52,150,-200
54,148,-202
50,152,-192
42,168,-180
46,160,-178
50,158,-186
54,154,-184
52,150,-192
54,142,-194
60,138,-180
60,142,-192
48,154,-182
50,166,-178
52,154,-186
48,148,-204
64,130,-212
54,142,-214
50,154,-204
52,152,-208
50,152,-196
44,168,-172
48,162,-176
56,148,-180
56,144,-182
56,146,-188
52,144,-194
34,148,-214
50,146,-214
48,150,-204
54,152,-200
48,158,-192
40,168,-182
34,164,-194
50,158,-192
48,150,-188
52,146,-194
54,154,-202
60,166,-172
52,150,-178
46,154,-178
52,148,-192
50,152,-196
46,164,-184
34,158,-200
46,160,-184
56,152,-178
50,154,-186
52,140,-202
68,134,-210
56,140,-208
56,148,-204
52,154,-200
48,152,-192
44,166,-182
48,164,-184
46,156,-182
52,150,-190
52,152,-188
48,146,-196
68,128,-222
52,146,-210
56,148,-204
54,152,-196
50,152,-194
42,166,-204
48,140,-222
50,148,-210
56,152,-204
56,148,-198
54,152,-192
48,160,-192
38,166,-190
54,154,-212
50,154,-200
54,150,-194
50,150,-192
44,162,-184
30,160,-220
54,150,-198
46,152,-192
52,150,-192
50,146,-190
50,150,-196
68,130,-218
60,142,-204
54,152,-188
52,146,-190
50,142,-198
54,148,-198
50,170,-174
44,168,-180
48,160,-180
48,152,-190
48,154,-198
56,154,-206
60,172,-176
56,154,-180
50,152,-200
52,152,-200
54,154,-192
48,160,-204
46,152,-222
56,154,-202
52,154,-196
50,146,-192
54,152,-200
64,138,-192
64,136,-184
50,152,-204
48,156,-198
54,156,-192
42,166,-184
36,160,-188
50,160,-192
52,150,-188
52,146,-182
56,146,-202
64,132,-202
60,142,-200
56,154,-192
46,156,-182
52,156,-196
48,148,-196
62,132,-216
54,148,-214
54,154,-180
56,150,-188
54,150,-188
52,142,-192
64,134,-218
54,146,-212
52,146,-210
52,150,-200
50,152,-190
48,158,-194
40,142,-222
52,160,-214
52,152,-204
48,152,-198
60,152,-198
62,158,-170
48,160,-180
48,146,-178
50,150,-182
54,150,-186
52,142,-196
64,128,-196
60,138,-204
50,150,-196
56,146,-198
48,156,-192
46,164,-204
32,156,-220
44,160,-210
52,154,-204
52,154,-200
56,152,-192
60,154,-170
54,152,-176
48,160,-178
54,144,-178
52,152,-186
50,150,-198
64,132,-222
50,144,-212
50,150,-212
52,148,-178
50,150,-192
48,146,-204
64,134,-218
56,134,-208
54,148,-204
50,152,-182
46,162,-192
44,174,-180
28,158,-214
52,154,-190
48,150,-204
52,154,-200
52,158,-192
48,154,-194
56,152,-194
50,136,-194
46,168,-184
66,140,-174
62,136,-208
60,144,-200
48,150,-206
52,160,-186
54,152,-204
50,148,-186
52,150,-186
54,156,-196
58,168,-178
38,160,-214
48,162,-200
56,150,-194
50,144,-202
52,154,-194
48,144,-194
68,150,-162
60,140,-182
52,156,-186
52,150,-192
50,156,-194
56,152,-198
50,148,-204
64,170,-166
50,162,-188
54,156,-194
50,152,-212
54,152,-192
50,148,-184
60,148,-198
42,162,-176
34,154,-210
52,148,-190
52,152,-184
54,152,-194
50,154,-198
54,150,-198
50,144,-204
60,170,-186
46,156,-214
56,154,-206
44,158,-210
50,148,-196
52,156,-198
52,144,-194
70,130,-202
64,140,-186
50,150,-182
54,152,-198
48,148,-204
52,152,-192
50,146,-194
66,168,-172
48,160,-220
52,154,-206
54,154,-210
50,152,-186
54,148,-182
60,148,-200
64,164,-168
48,164,-188
50,156,-196
50,154,-208
52,154,-200
52,152,-188
52,152,-192
58,172,-172
42,166,-198
52,146,-208
46,154,-198
50,154,-200
56,150,-180
54,152,-192
48,158,-182
34,142,-218
54,142,-204
46,152,-192
58,156,-182
54,158,-194
58,156,-192
44,144,-196
40,142,-218
56,136,-188
50,152,-184
50,154,-192
50,158,-198
50,146,-192
48,146,-196
64,166,-170
44,160,-222
52,158,-198
54,160,-202
48,150,-198
56,150,-192
48,142,-198
64,150,-168
56,158,-184
54,166,-186
50,154,-180
52,148,-206
52,150,-192
54,150,-206
50,152,-192
48,162,-192
52,150,-190
58,148,-198
54,142,-200
44,162,-192
60,154,-182
54,132,-210
40,162,-200
44,158,-170
52,152,-208
52,158,-182
48,152,-184
50,152,-194
52,156,-188
56,146,-198
52,144,-200
54,146,-186
54,160,-192
46,156,-194
54,152,-192
52,140,-198
46,162,-200
62,160,-182
64,140,-176
48,144,-216
44,162,-202
60,140,-174
60,138,-210
56,152,-206
50,156,-186
52,154,-202
48,158,-200
52,154,-188
48,150,-204
52,150,-200
48,150,-186
52,150,-196
44,164,-198
46,164,-196
64,154,-176
66,134,-172
34,158,-206
42,168,-176
58,142,-208
56,144,-212
54,158,-180
48,150,-200
54,152,-194
58,148,-202
50,152,-192
56,152,-194
54,148,-190
48,142,-196
48,162,-200
60,152,-180
42,156,-216
44,164,-200
64,146,-188
54,144,-210
52,154,-188
48,148,-178
50,152,-206
54,162,-186
50,150,-192
56,152,-206
54,150,-192
48,152,-184
50,152,-192
48,148,-192
56,150,-192
50,156,-196
40,166,-202
56,156,-178
64,138,-174
48,134,-208
34,162,-192
46,168,-184
64,138,-206
52,142,-210
52,152,-190
50,152,-184
48,154,-204
50,148,-206
48,152,-186
52,152,-200
54,152,-192
54,158,-192
50,152,-192
50,152,-192
50,142,-196
40,166,-196
50,160,-176
62,130,-214
32,168,-196
46,162,-180
54,156,-182
56,152,-178
50,154,-204
52,158,-184
48,156,-182
52,150,-206
54,154,-192
52,154,-194
54,146,-192
52,148,-198
50,160,-202
42,166,-202
54,142,-180
64,138,-194
36,156,-206
40,166,-192
60,150,-192
54,146,-208
50,158,-188
50,152,-184
54,152,-210
54,154,-192
56,152,-178
54,152,-196
54,150,-198
50,154,-188
50,154,-192
52,154,-194
52,152,-194
52,148,-198
48,140,-196
48,162,-204
48,168,-182
62,136,-176
56,134,-206
40,160,-194
58,152,-170
56,140,-206
54,146,-214
54,158,-190
50,152,-180
52,154,-202
54,158,-184
56,152,-194
50,152,-206
52,150,-188
50,150,-192
52,150,-198
48,146,-208
60,142,-178
70,130,-204
40,160,-200
52,154,-186
54,134,-208
44,160,-216
50,154,-210
50,154,-194
54,154,-184
56,148,-200
52,150,-190
54,152,-188
52,152,-192
56,148,-196
50,148,-196
48,164,-184
58,144,-174
68,134,-194
46,166,-192
64,142,-194
48,146,-204
50,152,-190
50,150,-176
52,156,-198
52,152,-214
50,152,-182
52,156,-202
50,154,-206
50,156,-186
50,158,-196
54,148,-192
56,148,-194
50,160,-198
44,166,-196
62,144,-180
64,134,-190
40,154,-214
42,166,-200
64,148,-192
54,144,-216
58,152,-186
46,152,-184
52,152,-204
48,154,-186
54,150,-190
52,152,-200
50,154,-192
50,150,-192
54,148,-194
44,166,-198
44,172,-188
64,134,-194
56,152,-170
58,140,-208
52,156,-212
52,152,-206
56,160,-188
50,152,-184
48,152,-200
52,154,-190
52,156,-192
52,152,-198
54,152,-196
48,162,-200
42,162,-200
62,152,-176
66,140,-170
28,160,-196
44,164,-180
62,142,-202
56,160,-182
48,152,-180
52,158,-202
50,162,-184
54,156,-186
56,150,-204
52,148,-198
50,154,-182
52,158,-192
54,150,-192
48,146,-192
46,166,-196
58,152,-184
68,134,-172
30,156,-206
48,160,-180
60,142,-202
50,152,-212
50,160,-188
50,156,-178
48,150,-208
52,160,-186
50,156,-194
54,144,-202
50,154,-190
56,154,-192
46,148,-200
52,164,-196
62,168,-186
64,134,-166
52,136,-214
44,164,-198
56,152,-168
56,136,-206
54,154,-178
48,158,-204
56,158,-182
42,152,-202
52,146,-196
52,152,-192
52,156,-190
52,152,-194
54,150,-192
52,146,-196
48,154,-196
46,164,-200
64,140,-178
66,138,-190
42,156,-212
48,162,-176
56,146,-202
50,144,-204
50,156,-192
48,154,-182
48,154,-208
50,152,-204
52,158,-192
54,148,-192
48,152,-204
50,150,-204
50,152,-188
52,158,-190
54,152,-190
56,150,-194
46,140,-198
42,160,-196
62,170,-180
64,132,-174
64,134,-198
38,162,-206
48,162,-190
56,142,-192
56,146,-210
54,158,-180
50,154,-200
54,158,-182
52,154,-196
48,152,-192
52,152,-188
52,154,-192
56,146,-196
50,144,-198
46,164,-204
54,132,-216
38,160,-202
52,152,-172
54,156,-206
50,164,-190
48,152,-184
52,154,-206
52,152,-192
54,150,-204
48,150,-186
56,156,-194
48,150,-192
50,142,-192
46,164,-196
48,172,-184
70,134,-166
44,148,-216
42,164,-204
56,138,-200
54,146,-208
52,152,-186
52,154,-184
54,150,-204
56,156,-188
52,150,-192
52,152,-194
50,154,-192
48,160,-192
50,148,-196
60,148,-200
48,158,-200
48,160,-194
58,140,-178
64,134,-190
36,172,-194
46,166,-182
62,136,-202
56,142,-210
54,160,-186
54,152,-204
48,154,-202
52,150,-184
50,150,-206
50,150,-190
54,152,-182
50,156,-190
46,158,-196
48,164,-200
60,142,-176
40,150,-218
48,164,-196
62,144,-190
52,158,-186
48,154,-184
50,158,-202
54,146,-186
48,152,-198
48,150,-198
48,150,-204
56,156,-182
50,156,-188
56,146,-190
56,150,-196
48,146,-194
58,160,-180
68,136,-168
44,156,-210
46,162,-202
56,148,-178
54,142,-208
54,154,-206
50,158,-184
46,152,-186
54,152,-202
52,150,-184
48,152,-196
52,148,-202
50,146,-190
54,148,-190
52,156,-196
58,148,-196
52,150,-196
50,146,-192
48,162,-202
58,154,-174
70,134,-168
42,144,-216
34,164,-202
58,140,-184
64,140,-210
56,146,-214
50,156,-184
50,148,-184
52,156,-202
50,154,-202
46,154,-178
56,148,-192
52,148,-202
54,150,-194
40,164,-198
44,142,-224
62,138,-210
48,158,-192
54,158,-184
56,156,-192
44,164,-184
30,160,-216
50,160,-188
56,154,-188
48,152,-202
50,152,-196
64,172,-172
56,154,-168
52,154,-208
52,152,-194
50,150,-192
52,162,-198
28,158,-218
52,146,-208
56,156,-200
56,146,-208
50,152,-190
50,166,-178
34,164,-178
50,160,-188
48,152,-198
50,150,-206
48,148,-194
46,168,-180
40,164,-176
50,160,-188
54,150,-188
54,148,-192
54,144,-196
62,140,-180
58,140,-194
52,154,-176
56,156,-176
52,152,-188
50,160,-202
38,148,-214
50,144,-208
48,152,-204
54,150,-192
58,152,-186
54,150,-200
66,136,-206
60,140,-208
48,154,-194
54,156,-180
48,150,-198
58,150,-194
60,154,-172
42,164,-180
50,160,-184
54,152,-192
50,156,-192
54,152,-196
64,128,-210
58,138,-190
54,144,-180
48,160,-186
50,160,-192
50,150,-200
42,140,-218
54,156,-188
54,154,-186
48,154,-188
50,146,-196
66,128,-210
62,134,-192
48,152,-190
46,154,-178
48,150,-186
54,144,-198
68,134,-220
54,150,-202
48,146,-210
46,154,-188
52,154,-196
48,152,-204
46,138,-220
54,148,-206
44,152,-204
46,154,-200
50,152,-188
48,170,-178
44,164,-186
50,162,-186
52,152,-186
52,148,-186
46,154,-194
70,130,-210
48,160,-184
50,160,-188
48,150,-192
54,154,-198
56,146,-192
64,152,-208
38,160,-184
54,160,-188
52,150,-184
52,148,-202
52,150,-200
58,166,-178
46,164,-180
52,156,-188
52,152,-186
54,152,-206
54,154,-200
66,168,-178
64,140,-192
44,158,-192
52,146,-198
54,152,-196
46,166,-176
40,168,-172
58,152,-174
46,154,-180
52,150,-188
48,152,-200
64,136,-206
62,140,-210
52,152,-204
52,154,-174
56,152,-186
50,144,-200
44,136,-220
54,148,-206
52,152,-206
54,150,-210
50,152,-194
42,166,-178
32,162,-182
54,156,-192
52,152,-186
54,152,-180
60,148,-194
70,134,-212
58,144,-182
46,154,-192
54,154,-192
54,154,-194
48,164,-200
44,164,-202
62,140,-212
48,148,-198
54,150,-182
52,154,-198
48,164,-200
42,144,-226
56,144,-208
52,152,-210
52,152,-200
48,160,-194
46,166,-210
42,152,-224
54,160,-184
52,146,-188
48,150,-182
48,146,-196
56,134,-218
56,140,-214
50,154,-208
52,152,-198
56,150,-194
62,170,-174
56,154,-176
48,152,-178
50,150,-178
54,148,-186
48,144,-206
54,130,-218
52,142,-210
52,158,-206
50,152,-202
50,152,-192
46,166,-176
44,164,-182
50,158,-180
56,150,-192
50,154,-186
50,148,-196
72,130,-218
50,144,-204
50,154,-204
48,152,-202
52,152,-192
44,162,-180
34,164,-182
56,162,-176
48,154,-192
54,152,-192
52,166,-200
66,130,-212
58,150,-210
46,152,-206
50,154,-200
50,156,-192
42,164,-174
44,158,-176
54,158,-184
56,150,-178
56,150,-192
50,144,-200
46,138,-220
58,158,-192
48,152,-196
48,150,-204
54,152,-194
44,146,-202
42,150,-220
64,142,-182
48,160,-174
54,148,-182
54,142,-192
50,150,-192
44,154,-202
48,146,-218
62,142,-184
50,148,-180
56,150,-190
56,148,-188
52,150,-192
44,162,-202
54,138,-206
58,144,-176
50,148,-180
54,146,-190
54,148,-206
48,156,-186
44,152,-196
66,142,-180
62,144,-180
50,154,-196
50,152,-202
44,152,-204
54,150,-196
54,164,-182
32,174,-184
50,160,-194
48,154,-200
52,150,-196
56,150,-192
52,146,-196
62,166,-172
54,146,-186
50,160,-188
50,152,-192
48,150,-198
48,154,-190
50,148,-202
64,166,-182
48,164,-222
54,154,-206
48,152,-198
46,152,-204
50,150,-194
48,142,-206
48,142,-210
60,142,-184
56,150,-192
52,150,-184
52,154,-188
54,156,-192
48,142,-202
68,130,-208
64,146,-180
48,160,-192
